 ERmod 0.3.8, Copyright (C) 2000-2019 Nobuyuki Matubayasi
                            2010-2019 Shun Sakuraba
 ERmod comes with ABSOLUTELY NO WARRANTY.
 This is free software, and you can redistribute it
 and/or modify it under certain conditions.
 See LICENSE file for details.
 ERmod 0.3.8, Copyright (C) 2000-2019 Nobuyuki Matubayasi
                            2010-2019 Shun Sakuraba
 ERmod comes with ABSOLUTELY NO WARRANTY.
 This is free software, and you can redistribute it
 and/or modify it under certain conditions.
 See LICENSE file for details.
 
  Number of the   1-th solvent  =        10000
 
  Be sure that the solvent distribution is homogeneous (radial distribution function is essentially unity) when the solvent molecule is separated beyond distance of   10.0 Angstrom in any direction from any atom within the solute molecule
 
  LJ long-range correction    =        -7.8240
 
  Self-energy of the solute   =         0.0022  kcal/mol
 
 
 cumulative average & 95% error for solvation energy
  1  -502.6281
  2  -502.8398     0.4233
  3  -502.5955     0.5462
  4  -502.3595     0.6099
  5  -502.5169     0.5676
  6  -502.4271     0.4970
  7  -502.4771     0.4318
  8  -502.4736     0.3740
  9  -502.4450     0.3348
 10  -502.3947     0.3159
 11  -502.3801     0.2872
 12  -502.4266     0.2782
 13  -502.4269     0.2559
 14  -502.3876     0.2496
 15  -502.3191     0.2697
 16  -502.3449     0.2575
 17  -502.3893     0.2577
 18  -502.3611     0.2494
 19  -502.3918     0.2438
 20  -502.3962     0.2315
 21  -502.3940     0.2202
 22  -502.4152     0.2142
 23  -502.4362     0.2089
 24  -502.4326     0.2002
 25  -502.4286     0.1922
 26  -502.4543     0.1917
 27  -502.4454     0.1853
 28  -502.4341     0.1800
 29  -502.4510     0.1769
 30  -502.4534     0.1710
 31  -502.4363     0.1689
 32  -502.4249     0.1651
 33  -502.4219     0.1602
 34  -502.4295     0.1561
 35  -502.4750     0.1768
 36  -502.4796     0.1720
 37  -502.4782     0.1673
 38  -502.4928     0.1655
 39  -502.4859     0.1618
 40  -502.4782     0.1584
 41  -502.4625     0.1577
 42  -502.4561     0.1544
 43  -502.4800     0.1581
 44  -502.4885     0.1554
 45  -502.4770     0.1537
 46  -502.4695     0.1510
 47  -502.4854     0.1512
 48  -502.4858     0.1480
 49  -502.4873     0.1450
 50  -502.4819     0.1424
 
 
 group  inft  solvation free energy     error          difference
   1      0       -104.10101           0.07779          -0.04886
   1     60       -104.23420           0.07778          -0.18205
   1     80       -105.81013           0.07777          -1.75798
   1    100       -112.57342           0.07814          -8.52127
   2      0       -104.01187           0.07755           0.04028
   3      0       -104.05215           0.07736           0.00000
   4      0       -103.80464           0.07760           0.24751
   5      0       -103.92464           0.07755           0.12751
   5     60       -104.11330           0.07753          -0.06115
   5     80       -106.14650           0.07752          -2.09435
   5    100       -112.40183           0.07784          -8.34968
 
 
 group  inft   Estimated free energy (kcal/mol)
   1      0    -104.1733    -104.2678    -103.9144    -103.6085    -104.4819
               -103.8449    -104.1938    -104.2230    -103.8902    -103.8825
               -103.8534    -104.3198    -104.0955    -103.7633    -103.4724
               -104.2271    -104.5061    -103.8474    -104.2586    -104.1711
               -103.9335    -104.3232    -104.3220    -104.0083    -103.9823
               -104.4185    -104.0300    -103.8972    -104.2686    -104.1125
               -103.7673    -103.9674    -104.1210    -104.1790    -105.0417
               -104.1610    -104.0870    -104.3347    -103.9189    -103.9673
               -103.7327    -104.0750    -104.5271    -104.3828    -103.8867
               -103.8676    -104.5655    -104.0509    -104.1033    -104.0225
   1     60    -104.3064    -104.4010    -104.0476    -103.7420    -104.6149
               -103.9780    -104.3270    -104.3561    -104.0234    -104.0154
               -103.9871    -104.4529    -104.2288    -103.8964    -103.6056
               -104.3604    -104.6392    -103.9806    -104.3919    -104.3044
               -104.0669    -104.4567    -104.4554    -104.1414    -104.1158
               -104.5518    -104.1629    -104.0302    -104.4018    -104.2459
               -103.9007    -104.1008    -104.2539    -104.3121    -105.1745
               -104.2941    -104.2200    -104.4680    -104.0521    -104.1004
               -103.8660    -104.2077    -104.6605    -104.5158    -104.0198
               -104.0007    -104.6988    -104.1839    -104.2365    -104.1558
   1     80    -105.8813    -105.9792    -105.6225    -105.3184    -106.1898
               -105.5532    -105.9046    -105.9307    -105.5991    -105.5913
               -105.5664    -106.0292    -105.8047    -105.4735    -105.1809
               -105.9344    -106.2150    -105.5558    -105.9672    -105.8786
               -105.6442    -106.0355    -106.0305    -105.7176    -105.6932
               -106.1302    -105.7375    -105.6069    -105.9798    -105.8214
               -105.4782    -105.6764    -105.8268    -105.8891    -106.7486
               -105.8704    -105.7948    -106.0441    -105.6284    -105.6744
               -105.4395    -105.7821    -106.2384    -106.0905    -105.5957
               -105.5758    -106.2752    -105.7612    -105.8115    -105.7329
   1    100    -112.6431    -112.7498    -112.3869    -112.0831    -112.9515
               -112.3159    -112.6719    -112.6907    -112.3596    -112.3530
               -112.3370    -112.7961    -112.5696    -112.2362    -111.9390
               -112.6907    -112.9760    -112.3184    -112.7358    -112.6365
               -112.4091    -112.8058    -112.7961    -112.4823    -112.4604
               -112.9005    -112.4991    -112.3671    -112.7454    -112.5873
               -112.2426    -112.4428    -112.5821    -112.6572    -113.5125
               -112.6335    -112.5542    -112.8100    -112.3931    -112.4292
               -112.1964    -112.5391    -113.0057    -112.8508    -112.3572
               -112.3322    -113.0457    -112.5245    -112.5702    -112.4977
   2      0    -104.0842    -104.1885    -103.8281    -103.5131    -104.3942
               -103.7830    -104.1077    -104.1370    -103.8168    -103.7966
               -103.7733    -104.2335    -104.0088    -103.6670    -103.3826
               -104.1475    -104.4042    -103.7489    -104.1736    -104.0829
               -103.8361    -104.2269    -104.2253    -103.9327    -103.8851
               -104.3246    -103.9248    -103.8091    -104.1843    -104.0233
               -103.6680    -103.8865    -104.0312    -104.0939    -104.9455
               -104.0899    -104.0062    -104.2388    -103.8326    -103.8830
               -103.6390    -103.9786    -104.4307    -104.3022    -103.8030
               -103.7799    -104.4715    -103.9670    -103.9992    -103.9030
   3      0    -104.1379    -104.2057    -103.8691    -103.5533    -104.4500
               -103.8163    -104.1341    -104.1877    -103.8397    -103.8384
               -103.8137    -104.2738    -104.0557    -103.7194    -103.4122
               -104.1961    -104.4519    -103.7828    -104.2073    -104.1139
               -103.8909    -104.2775    -104.2723    -103.9575    -103.9196
               -104.3553    -103.9848    -103.8588    -104.2036    -104.0679
               -103.7203    -103.9208    -104.0946    -104.1442    -104.9804
               -104.1268    -104.0395    -104.2702    -103.8625    -103.9487
               -103.6833    -104.0402    -104.4653    -104.3230    -103.8271
               -103.8185    -104.5095    -104.0060    -104.0248    -103.9549
   4      0    -103.8942    -103.9840    -103.6283    -103.2922    -104.1970
               -103.5721    -103.9083    -103.9426    -103.6114    -103.6000
               -103.5717    -104.0238    -103.7845    -103.4550    -103.1808
               -103.9550    -104.2003    -103.5327    -103.9657    -103.8790
               -103.6203    -104.0158    -104.0058    -103.7255    -103.6777
               -104.1165    -103.7262    -103.6164    -103.9903    -103.8259
               -103.4735    -103.6708    -103.8072    -103.8861    -104.7445
               -103.8932    -103.7921    -104.0118    -103.6327    -103.6743
               -103.4255    -103.7662    -104.2143    -104.0960    -103.5753
               -103.5653    -104.2413    -103.7616    -103.7830    -103.7179
   5      0    -104.0171    -104.0941    -103.7327    -103.4303    -104.3354
               -103.6821    -104.0238    -104.0681    -103.6946    -103.7224
               -103.6913    -104.1546    -103.9196    -103.5956    -103.2832
               -104.0588    -104.3256    -103.6507    -104.0909    -103.9897
               -103.7681    -104.1518    -104.1207    -103.8293    -103.8022
               -104.2201    -103.8699    -103.7124    -104.0798    -103.9413
               -103.6028    -103.7980    -103.9676    -104.0058    -104.8658
               -103.9855    -103.8954    -104.1788    -103.7560    -103.8205
               -103.5424    -103.9047    -104.3107    -104.1959    -103.6909
               -103.6795    -104.3542    -103.8989    -103.8963    -103.8263
   5     60    -104.2056    -104.2827    -103.9213    -103.6191    -104.5239
               -103.8707    -104.2125    -104.2565    -103.8833    -103.9108
               -103.8804    -104.3434    -104.1084    -103.7842    -103.4719
               -104.2474    -104.5142    -103.8394    -104.2796    -104.1784
               -103.9571    -104.3405    -104.3095    -104.0179    -103.9911
               -104.4089    -104.0584    -103.9009    -104.2686    -104.1304
               -103.7916    -103.9867    -104.1559    -104.1945    -105.0540
               -104.1742    -104.0840    -104.3674    -103.9444    -104.0091
               -103.7310    -104.0929    -104.4996    -104.3843    -103.8797
               -103.8680    -104.5429    -104.0875    -104.0849    -104.0151
   5     80    -106.2380    -106.3183    -105.9540    -105.6529    -106.5564
               -105.9037    -106.2470    -106.2889    -105.9161    -105.9441
               -105.9170    -106.3775    -106.1419    -105.8193    -105.5038
               -106.2778    -106.5465    -105.8723    -106.3133    -106.2099
               -105.9908    -106.3766    -106.3416    -106.0512    -106.0249
               -106.4447    -106.0905    -105.9349    -106.3036    -106.1636
               -105.8257    -106.0198    -106.1857    -106.2295    -107.0845
               -106.2077    -106.1154    -106.4012    -105.9795    -106.0403
               -105.7620    -106.1239    -106.5347    -106.4156    -105.9127
               -105.9000    -106.5774    -106.1216    -106.1173    -106.0495
   5    100    -112.4933    -112.5782    -112.2112    -111.9094    -112.8110
               -112.1593    -112.5078    -112.5428    -112.1692    -112.1985
               -112.1798    -112.6358    -112.3991    -112.0741    -111.7537
               -112.5274    -112.8020    -112.1253    -112.5735    -112.4609
